timestamp_us,ax,ay,az,gx,gy,gz,dbfs
1345067566,-8.164227,0.124498,-3.260903,-0.023982,0.000666,0.024648,-50.95
1345077544,-8.236053,0.088585,-3.232172,-0.028245,-0.003464,0.027046,-50.37
1345087549,-8.180987,0.090980,-3.280056,-0.025447,-0.003997,0.024914,-50.43
1345097551,-8.185776,0.093374,-3.303998,-0.025580,-0.000799,0.024248,-50.96
1345107566,-8.233660,0.107739,-3.315969,-0.026247,-0.003331,0.026513,-51.86
1345117564,-8.224083,0.131681,-3.301604,-0.027446,-0.002665,0.026113,-50.60
1345127573,-8.197746,0.062249,-3.256114,-0.029178,-0.001599,0.029444,-52.39
1345137542,-8.192958,0.153229,-3.303998,-0.027979,-0.001466,0.024781,-50.80
1345147541,-8.192958,0.107739,-3.275268,-0.027712,-0.002665,0.027446,-48.63
1345157567,-8.169016,0.057461,-3.308787,-0.026779,0.000000,0.026247,-56.76
1345167562,-8.183381,0.105345,-3.354277,-0.028245,-0.000799,0.024515,-52.16
1345177573,-8.185776,0.074220,-3.385401,-0.027446,-0.002531,0.028378,-51.99
1345187551,-8.202535,0.114922,-3.416526,-0.025047,-0.002265,0.027579,-49.87
1345197571,-8.142680,0.071826,-3.277662,-0.028511,-0.001865,0.026646,-52.08
1345207575,-8.159439,0.071826,-3.251326,-0.026113,-0.000799,0.025181,-54.02
1345217546,-8.178593,0.074220,-3.363853,-0.026513,-0.001865,0.024914,-50.84
1345227557,-8.202535,0.090980,-3.292027,-0.026113,-0.000933,0.024115,-50.66
1345237550,-8.207323,0.112527,-3.318364,-0.027446,-0.002665,0.027179,-50.50
1345247554,-8.204929,0.098162,-3.325546,-0.027979,-0.002531,0.026779,-50.26
1345257548,-8.169016,0.112527,-3.215413,-0.026247,-0.002265,0.024515,-50.51
1345267570,-8.243237,0.134075,-3.203442,-0.028511,-0.002265,0.024914,-51.63
1345277571,-8.164227,0.102951,-3.256114,-0.028378,-0.003597,0.027179,-52.07
1345287547,-8.152257,0.110133,-3.236961,-0.027712,-0.007328,0.025847,-50.01
1345297555,-8.097190,0.134075,-3.265691,-0.025980,-0.001466,0.022916,-50.86
1345307574,-8.212111,0.169988,-3.299210,-0.028778,-0.002531,0.027845,-51.37
1345317589,-8.214506,0.098162,-3.344700,-0.026913,-0.003331,0.025714,-54.78
1345327545,-8.209718,0.119710,-3.277662,-0.025447,-0.003064,0.025314,-50.04
1345337575,-8.176199,0.062249,-3.263297,-0.029311,-0.004796,0.026380,-52.88
1345347548,-8.169016,0.143652,-3.282450,-0.025181,-0.004796,0.028911,-49.98
1345357551,-8.245630,0.126893,-3.325546,-0.026513,0.000799,0.025580,-50.70
1345367549,-8.465898,0.076614,-3.383007,-0.028112,-0.001732,0.017986,-49.73
1345377549,-7.697359,0.009577,-2.657564,-0.017320,0.016387,0.018253,-48.82
1345387558,-8.358158,-0.026336,-3.473987,-0.027979,-0.016254,0.043433,-50.12
1345397558,-8.255207,0.090980,-3.399766,-0.025047,0.009060,0.019718,-50.59
1345407554,-8.111555,0.174777,-3.155558,-0.028645,0.004130,0.025047,-50.29
1345417574,-8.240842,0.093374,-3.275268,-0.024515,-0.000266,0.029711,-53.64
1345427544,-8.152257,0.153229,-3.229778,-0.024781,0.000266,0.025047,-50.75
1345437561,-8.180987,0.146046,-3.294421,-0.026513,-0.001466,0.027179,-51.14
1345447562,-8.216900,0.126893,-3.320758,-0.026779,-0.002398,0.028645,-51.30
1345457586,-8.178593,0.083797,-3.330335,-0.025714,0.000933,0.024914,-51.18
1345467545,-8.173804,0.081403,-3.289633,-0.030110,-0.004930,0.027979,-51.02
1345477548,-8.216900,0.126893,-3.318364,-0.026247,-0.003198,0.023848,-50.80
1345487551,-8.166622,0.090980,-3.325546,-0.027979,-0.002265,0.024115,-51.46
1345497558,-8.185776,0.165200,-3.327940,-0.024248,-0.001332,0.027312,-50.58
1345507565,-8.128315,0.112527,-3.246537,-0.027979,-0.003464,0.024515,-51.54
1345517561,-8.204929,0.134075,-3.270479,-0.028511,-0.004796,0.027579,-50.89
1345527541,-8.192958,0.119710,-3.327940,-0.027446,-0.000666,0.025580,-49.89
1345537555,-8.202535,0.093374,-3.268085,-0.026113,-0.000933,0.025714,-51.09
1345547526,-8.200141,0.071826,-3.347094,-0.028112,-0.001466,0.023715,-50.63
1345557554,-8.209718,0.098162,-3.272874,-0.026913,-0.000666,0.024248,-50.78
1345567555,-8.226477,0.033519,-3.325546,-0.030377,-0.003464,0.027446,-50.91
1345577549,-8.192958,0.107739,-3.263297,-0.027579,-0.005063,0.028511,-50.82
1345587560,-8.228871,0.090980,-3.385401,-0.025314,-0.005862,0.022116,-50.18
1345597548,-8.233660,0.102951,-3.289633,-0.027312,-0.003997,0.026380,-50.32
1345607572,-8.197746,0.093374,-3.251326,-0.027579,-0.004263,0.023315,-51.94
1345617561,-8.236053,0.143652,-3.222595,-0.026779,-0.002798,0.020651,-50.86
1345627552,-8.183381,0.138864,-3.349488,-0.026380,-0.003997,0.027046,-50.92
1345637541,-8.231265,0.162806,-3.280056,-0.028112,-0.002931,0.024781,-50.51
1345647577,-8.171411,0.136469,-3.318364,-0.024515,-0.001865,0.026513,-51.34
1345657576,-8.176199,0.081403,-3.282450,-0.029711,-0.005063,0.023715,-50.59
1345667561,-8.204929,0.138864,-3.275268,-0.025314,-0.000133,0.023982,-50.82
1345677545,-8.214506,0.083797,-3.318364,-0.025980,-0.002798,0.027312,-50.41
1345687573,-8.262390,0.083797,-3.263297,-0.025181,-0.001732,0.022116,-51.36
1345697567,-8.204929,0.088585,-3.215413,-0.026646,-0.001332,0.026513,-50.18
1345707551,-8.164227,0.067038,-3.296816,-0.028511,-0.001199,0.021983,-50.77
1345717555,-8.159439,0.129287,-3.320758,-0.027446,-0.000799,0.025714,-50.86
1345727549,-8.180987,0.098162,-3.263297,-0.023182,-0.002132,0.024781,-51.14
1345737571,-8.183381,0.126893,-3.232172,-0.027979,-0.003331,0.022649,-51.78
1345747550,-8.195353,0.045490,-3.289633,-0.025580,0.001599,0.027046,-49.77
1345757571,-8.145074,0.126893,-3.256114,-0.028245,-0.005196,0.026913,-52.53
1345767563,-8.207323,0.131681,-3.361459,-0.026646,-0.003464,0.026646,-51.78
1345777556,-8.178593,0.095768,-3.251326,-0.028245,-0.001865,0.021583,-50.56
1345787558,-8.188169,0.134075,-3.327940,-0.029444,-0.002665,0.024648,-50.20
1345797549,-8.173804,0.095768,-3.303998,-0.027579,-0.003730,0.024648,-49.98
1345807565,-8.123527,0.138864,-3.323152,-0.024781,-0.001998,0.023582,-51.18
1345817593,-8.197746,0.102951,-3.397372,-0.025714,-0.004663,0.021184,-53.55
1345827558,-8.169016,0.050278,-3.320758,-0.031043,-0.001998,0.024781,-57.03
1345837547,-8.214506,0.088585,-3.313575,-0.029178,-0.005329,0.025181,-50.87
1345847571,-8.152257,0.102951,-3.280056,-0.028911,-0.002265,0.025314,-52.00
1345857549,-8.185776,0.124498,-3.263297,-0.027845,-0.001599,0.025047,-51.28
1345867574,-8.236053,0.074220,-3.268085,-0.026380,-0.000533,0.024115,-50.38
1345877553,-8.195353,0.131681,-3.299210,-0.027312,-0.004130,0.024115,-51.10
1345887539,-8.233660,0.026336,-3.344700,-0.032109,-0.002132,0.024115,-51.10
1345897564,-8.173804,0.122104,-3.277662,-0.025047,-0.003997,0.027446,-50.79
1345907540,-8.192958,0.110133,-3.277662,-0.025847,-0.004130,0.025580,-50.73
1345917558,-8.197746,0.107739,-3.203442,-0.024115,-0.003198,0.025580,-50.66
1345927547,-8.152257,0.172383,-3.265691,-0.025980,-0.004530,0.025580,-50.09
1345937550,-8.164227,0.090980,-3.344700,-0.027579,-0.002398,0.025980,-50.25
1345947558,-8.180987,0.129287,-3.287239,-0.025181,-0.002132,0.024381,-50.84
1345957549,-8.164227,0.141258,-3.277662,-0.029444,-0.002931,0.026779,-50.30
1345967577,-8.202535,0.155623,-3.430891,-0.027712,-0.002665,0.025447,-51.32
1345977579,-8.250419,0.095768,-3.327940,-0.029711,-0.002665,0.024914,-50.23
1345987565,-8.236053,0.083797,-3.359065,-0.029577,0.001599,0.022649,-51.14
1345997547,-8.202535,0.088585,-3.344700,-0.025314,-0.000400,0.025980,-50.96
1346007552,-8.197746,0.112527,-3.277662,-0.026913,0.000799,0.023848,-51.08
1346017547,-8.145074,0.136469,-3.387795,-0.029178,-0.005729,0.023582,-50.72
1346027565,-8.164227,0.150835,-3.287239,-0.026779,-0.005196,0.024781,-51.55
1346037575,-8.161834,0.095768,-3.330335,-0.025580,-0.000533,0.026913,-51.36
1346047575,-8.204929,0.102951,-3.409343,-0.025314,-0.001199,0.026646,-49.75
1346057573,-8.204929,0.138864,-3.315969,-0.028511,-0.000400,0.025181,-53.57
1346067551,-8.173804,0.119710,-3.371036,-0.025980,-0.003331,0.022383,-50.98
1346077557,-8.192958,0.081403,-3.320758,-0.028778,-0.002531,0.025314,-51.08
1346087557,-8.188169,0.100556,-3.296816,-0.025980,-0.002665,0.022649,-50.90
1346097564,-8.214506,0.098162,-3.356671,-0.028911,-0.001199,0.023848,-51.14
1346107568,-8.197746,0.062249,-3.311181,-0.025580,-0.001998,0.026913,-51.67
1346117563,-8.228871,0.067038,-3.301604,-0.027046,-0.003730,0.024381,-51.54
1346127544,-8.140285,0.129287,-3.284845,-0.025847,-0.001865,0.023182,-50.97
1346137573,-8.200141,0.148441,-3.371036,-0.029711,-0.006528,0.027312,-51.25
1346147591,-8.226477,0.117316,-3.292027,-0.028645,-0.003331,0.026513,-52.23
1346157547,-8.183381,0.124498,-3.289633,-0.026380,-0.000266,0.024115,-50.70
1346167553,-8.245630,0.131681,-3.222595,-0.025314,-0.001865,0.022783,-50.38
1346177562,-8.212111,0.150835,-3.301604,-0.027845,-0.003198,0.024515,-50.64
1346187548,-8.192958,0.098162,-3.256114,-0.026513,-0.001732,0.029577,-50.78
1346197570,-8.171411,0.086191,-3.232172,-0.027312,-0.001998,0.023582,-54.94
1346207559,-8.140285,0.088585,-3.229778,-0.027979,0.001998,0.026513,-50.51
1346217547,-8.192958,0.076614,-3.275268,-0.026779,-0.002265,0.024115,-51.16
1346227579,-8.118738,0.107739,-3.236961,-0.026779,-0.002798,0.022250,-50.64
1346237553,-8.200141,0.117316,-3.332729,-0.028378,-0.003997,0.022516,-50.81
1346247541,-8.231265,0.088585,-3.280056,-0.024248,-0.001732,0.023982,-50.70
1346257558,-8.178593,0.095768,-3.224990,-0.029444,-0.001199,0.026247,-51.66
1346267524,-8.159439,0.136469,-3.241749,-0.028645,-0.003198,0.023715,-50.39
1346277567,-8.207323,0.088585,-3.277662,-0.028778,-0.001599,0.025847,-51.42
1346287537,-8.169016,0.110133,-3.282450,-0.027446,-0.002265,0.027312,-49.66
1346297560,-8.195353,0.143652,-3.289633,-0.027046,-0.002398,0.025714,-50.43
1346307562,-8.228871,0.155623,-3.308787,-0.029044,-0.004130,0.023715,-50.63
1346317563,-8.183381,0.100556,-3.246537,-0.024381,-0.003864,0.024515,-52.04
1346327565,-8.164227,0.076614,-3.325546,-0.029844,-0.004530,0.027312,-50.88
1346337549,-8.224083,0.138864,-3.224990,-0.029444,-0.003331,0.024914,-50.55
1346347542,-8.178593,0.129287,-3.263297,-0.028378,-0.000666,0.026113,-50.27
1346357566,-8.164227,0.122104,-3.303998,-0.025047,-0.003597,0.027312,-50.38
1346367568,-8.169016,0.114922,-3.268085,-0.024115,-0.002398,0.024781,-52.41
1346377550,-8.219295,0.124498,-3.289633,-0.027179,-0.007061,0.025314,-50.81
1346387572,-8.204929,0.112527,-3.347094,-0.027979,-0.002132,0.024648,-52.54
1346397570,-8.195353,0.105345,-3.229778,-0.027046,-0.001865,0.026113,-51.95
1346407552,-8.159439,0.098162,-3.292027,-0.028511,-0.003997,0.020784,-50.10
1346417576,-8.190564,0.090980,-3.253720,-0.026913,-0.002531,0.025447,-51.19
1346427573,-8.195353,0.045490,-3.270479,-0.025980,-0.001466,0.024914,-50.60
1346437565,-8.240842,0.059855,-3.287239,-0.029444,-0.002665,0.024115,-50.06
1346447546,-8.202535,0.148441,-3.344700,-0.027446,-0.003864,0.024914,-50.88
1346457542,-8.202535,0.100556,-3.332729,-0.026779,-0.005329,0.024515,-50.82
1346467540,-8.207323,0.081403,-3.265691,-0.029711,-0.005063,0.026513,-50.14
1346477563,-8.192958,0.093374,-3.332729,-0.029577,-0.001865,0.022383,-50.46
1346487564,-8.221688,0.177171,-3.320758,-0.027845,-0.002931,0.021450,-51.71
1346497561,-8.190564,0.146046,-3.330335,-0.029311,-0.003064,0.024781,-51.12
1346507548,-8.140285,0.090980,-3.335123,-0.025580,-0.001466,0.025580,-50.02
1346517570,-8.197746,0.112527,-3.313575,-0.029977,-0.003730,0.027579,-54.27
1346527553,-8.164227,0.112527,-3.251326,-0.027712,-0.000799,0.028112,-50.93
1346537571,-8.161834,0.090980,-3.313575,-0.028378,-0.002265,0.025714,-51.91
1346547565,-8.166622,0.095768,-3.234566,-0.027312,-0.006528,0.029444,-51.61
1346557575,-8.212111,0.136469,-3.282450,-0.028378,-0.003464,0.023982,-52.57
1346567568,-8.202535,0.107739,-3.284845,-0.028511,-0.004796,0.025314,-51.53
1346577571,-8.176199,0.134075,-3.380613,-0.025847,-0.003997,0.022783,-53.26
1346587566,-8.166622,0.119710,-3.289633,-0.028645,-0.003864,0.025181,-51.63
1346597580,-8.192958,0.076614,-3.361459,-0.023449,-0.003464,0.022116,-51.19
1346607591,-8.240842,0.124498,-3.277662,-0.028645,-0.001599,0.025447,-51.20
1346617569,-8.178593,0.129287,-3.361459,-0.028511,0.000133,0.023848,-52.09
1346627552,-8.178593,0.107739,-3.275268,-0.027845,-0.002265,0.023848,-50.47
1346637548,-8.228871,0.124498,-3.347094,-0.026913,-0.004663,0.023182,-49.68
1346647568,-8.228871,0.134075,-3.198653,-0.026380,-0.004663,0.024248,-52.86
1346657552,-8.128315,0.162806,-3.375824,-0.027046,-0.002132,0.027312,-50.66
1346667571,-8.171411,0.124498,-3.265691,-0.029044,-0.001466,0.026113,-52.34
1346677557,-8.173804,0.155623,-3.332729,-0.028645,-0.003997,0.028778,-50.59
1346687562,-8.169016,0.114922,-3.366248,-0.027579,-0.005596,0.028245,-51.09
1346697553,-8.166622,0.076614,-3.301604,-0.029178,-0.002798,0.024914,-50.84
1346707561,-8.135497,0.158017,-3.351882,-0.028645,-0.001332,0.024914,-50.41
1346717570,-8.226477,0.033519,-3.256114,-0.027579,-0.002531,0.025714,-52.27
1346727546,-8.207323,0.105345,-3.323152,-0.027845,-0.003331,0.026380,-51.00
1346737567,-8.226477,0.165200,-3.294421,-0.028778,-0.001332,0.026913,-50.81
1346747539,-8.185776,0.110133,-3.287239,-0.027845,-0.001732,0.023982,-50.81
1346757566,-8.228871,0.153229,-3.265691,-0.026113,-0.002398,0.027312,-52.46
1346767544,-8.164227,0.153229,-3.244143,-0.028778,-0.004263,0.025314,-50.47
1346777574,-8.204929,0.126893,-3.323152,-0.029178,-0.001066,0.023848,-53.89
1346787562,-8.133103,0.071826,-3.289633,-0.025181,-0.002265,0.021717,-50.43
1346797571,-8.209718,0.100556,-3.284845,-0.025714,-0.003597,0.024248,-53.42
1346807557,-8.228871,0.148441,-3.371036,-0.028378,-0.001599,0.026247,-51.09
1346817578,-8.169016,0.076614,-3.327940,-0.025580,-0.003730,0.026380,-51.19
1346827584,-8.176199,0.098162,-3.272874,-0.025447,-0.007328,0.025714,-50.88
1346837577,-8.188169,0.155623,-3.347094,-0.028378,-0.004397,0.025714,-51.28
1346847567,-8.238448,0.134075,-3.392584,-0.030243,0.000400,0.025314,-50.38
1346857562,-8.142680,0.067038,-3.337517,-0.029444,-0.005729,0.025847,-50.57
1346867551,-8.128315,0.110133,-3.292027,-0.029044,-0.005995,0.023582,-50.48
1346877550,-8.188169,0.081403,-3.325546,-0.030377,-0.001466,0.024781,-50.89
1346887543,-8.147469,0.158017,-3.397372,-0.026513,-0.004130,0.027446,-50.68
1346897567,-8.142680,0.150835,-3.280056,-0.028245,-0.005729,0.024648,-51.68
1346907555,-8.180987,0.112527,-3.383007,-0.024648,-0.002531,0.026380,-51.12
1346917569,-8.188169,0.119710,-3.311181,-0.027179,0.001998,0.024115,-50.62
1346927572,-8.264784,0.136469,-3.270479,-0.026513,-0.006528,0.024248,-51.77
1346937553,-8.238448,0.093374,-3.213019,-0.026913,-0.001998,0.027046,-49.92
1346947563,-8.171411,0.129287,-3.318364,-0.025447,-0.003597,0.025714,-51.16
1346957584,-8.171411,0.059855,-3.292027,-0.027979,0.000000,0.023982,-51.57
1346967576,-8.221688,0.095768,-3.229778,-0.025980,-0.003198,0.025314,-52.90
1346977548,-8.236053,0.126893,-3.299210,-0.027579,-0.004930,0.023848,-50.20
1346987571,-8.169016,0.160412,-3.234566,-0.030776,-0.003198,0.023715,-51.70
1346997576,-8.197746,0.160412,-3.344700,-0.026380,-0.003331,0.025714,-52.95
1347007572,-8.176199,0.112527,-3.277662,-0.024248,-0.004130,0.026913,-53.32
1347017569,-8.224083,0.114922,-3.248932,-0.026779,-0.002798,0.025181,-50.82
1347027571,-8.216900,0.143652,-3.409343,-0.028378,-0.002132,0.024648,-53.86
1347037550,-8.243237,0.088585,-3.366248,-0.024381,-0.005729,0.024381,-49.97
1347047550,-8.200141,0.146046,-3.311181,-0.028778,-0.004663,0.026113,-49.80
1347057554,-8.176199,0.079009,-3.368642,-0.025847,-0.002132,0.023848,-50.54
1347067549,-8.214506,0.026336,-3.280056,-0.031709,-0.000400,0.026380,-51.69
1347077558,-8.228871,0.146046,-3.359065,-0.030243,-0.005329,0.025047,-50.43
1347087549,-8.166622,0.150835,-3.275268,-0.024515,-0.004663,0.023982,-51.13
1347097546,-8.204929,0.079009,-3.232172,-0.030510,-0.001066,0.025447,-50.60
1347107570,-8.121132,0.098162,-3.253720,-0.028511,-0.000266,0.023449,-51.37
1347117584,-8.161834,0.107739,-3.213019,-0.026113,-0.004130,0.024248,-50.79
1347127570,-8.271967,0.074220,-3.325546,-0.026247,-0.002931,0.026646,-56.39
1347137556,-8.231265,0.167594,-3.246537,-0.028378,-0.000666,0.023982,-51.31
1347147578,-8.219295,0.062249,-3.335123,-0.028245,-0.006528,0.025714,-50.65
1347157566,-8.180987,0.114922,-3.210624,-0.027979,-0.003997,0.026779,-51.66
1347167569,-8.185776,0.079009,-3.263297,-0.023582,-0.004530,0.025181,-51.74
1347177564,-8.209718,0.062249,-3.251326,-0.028911,-0.001998,0.024248,-50.82
1347187524,-8.219295,0.071826,-3.284845,-0.025847,-0.001466,0.025047,-49.55
1347197551,-8.259995,0.134075,-3.342306,-0.025047,-0.003064,0.027579,-50.02
1347207573,-8.137892,0.143652,-3.260903,-0.028112,-0.003730,0.022916,-53.16
1347217552,-8.216900,0.098162,-3.373430,-0.029044,-0.003198,0.023449,-50.48
1347227570,-8.219295,0.141258,-3.292027,-0.027179,-0.001599,0.027179,-51.85
1347237576,-8.200141,0.169988,-3.244143,-0.028378,-0.005329,0.025314,-51.47
1347247549,-8.207323,0.059855,-3.299210,-0.027979,-0.002398,0.025314,-50.30
1347257569,-8.137892,0.184354,-3.232172,-0.025580,-0.000133,0.023315,-54.84
1347267558,-8.149862,0.064643,-3.327940,-0.029311,-0.000799,0.025847,-51.08
1347277539,-8.183381,0.093374,-3.275268,-0.027046,-0.004397,0.025314,-51.08
1347287569,-8.233660,0.095768,-3.347094,-0.026380,-0.000799,0.026513,-54.32
1347297535,-8.207323,0.146046,-3.284845,-0.028245,-0.001332,0.025447,-49.91
1347307570,-8.202535,0.117316,-3.275268,-0.027712,-0.005063,0.021583,-51.23
1347317561,-8.228871,0.088585,-3.268085,-0.029044,0.002265,0.025580,-50.62
1347327574,-8.214506,0.117316,-3.354277,-0.027179,-0.001199,0.026113,-51.50
1347337568,-8.233660,0.102951,-3.251326,-0.026247,-0.002798,0.027046,-51.28
1347347589,-8.192958,0.124498,-3.227384,-0.025181,-0.000266,0.024648,-52.22
1347357567,-8.161834,0.079009,-3.323152,-0.027579,-0.001865,0.024381,-51.42
1347367548,-8.248025,0.126893,-3.263297,-0.030110,-0.002531,0.023715,-49.42
1347377554,-8.200141,0.107739,-3.318364,-0.027579,0.001199,0.026513,-49.93
1347387569,-8.185776,0.150835,-3.284845,-0.029044,-0.003064,0.026779,-51.83
1347397562,-8.192958,0.126893,-3.294421,-0.028911,-0.003331,0.026513,-50.69
1347407556,-8.169016,0.093374,-3.344700,-0.029044,-0.000933,0.023582,-50.49
1347417559,-8.183381,0.177171,-3.347094,-0.027446,-0.000133,0.024648,-50.87
1347427554,-8.149862,0.107739,-3.325546,-0.027712,-0.002798,0.025580,-51.65
1347437552,-8.185776,0.076614,-3.378219,-0.027312,-0.002931,0.026247,-49.74
1347447571,-8.192958,0.165200,-3.287239,-0.025447,-0.003864,0.025714,-53.05
1347457560,-8.204929,0.143652,-3.272874,-0.028911,-0.004530,0.026513,-51.45
1347467564,-8.192958,0.165200,-3.244143,-0.025714,0.000533,0.026113,-50.20
1347477569,-8.219295,0.062249,-3.280056,-0.027712,-0.002132,0.024248,-51.68
1347487569,-8.164227,0.129287,-3.337517,-0.024781,-0.004130,0.026247,-50.59
1347497569,-8.190564,0.107739,-3.208230,-0.026913,-0.003730,0.026513,-52.06
1347507548,-8.169016,0.088585,-3.275268,-0.025314,-0.001865,0.025714,-50.83
1347517568,-8.090008,0.016759,-3.215413,-0.027446,0.000933,0.025181,-52.16
1347527569,-8.231265,0.160412,-3.320758,-0.028245,0.006129,0.026380,-51.66
1347537566,-8.173804,0.100556,-3.347094,-0.026513,-0.003331,0.026913,-50.14
